Column1,Column2,列1
0.813234,我が人生に一片の悔いなしラオウやん笑,
0.8131543,おめでとうございますたくさんたくさん売れますように,
0.81300557,メシの方気になる〜,
0.81284666,ラーメンの旅してたもんな,
0.81275254,この人なんでもやるなぁ,
0.8127138,めっちゃ買ってみたい,
0.81270146,0時間以内で急上昇ランク0位になったのがやばい,
0.81265354,食べるしかねぇこのビックウェーブに,
0.81233144,絶対食べるそうに決まってる,
0.81216604,ヒカキン急上昇一位おめでとう,
0.81183016,感動しました絶対食べます,
0.8111672,これ作る為に0年の新曲出さなかった説,
0.81109977,誰だよヒカキン宇宙にとか言ってた奴,
0.8109663,ラーメンって言った瞬間吹いたひかきんおもろいわ,
0.8108129,味噌キンカップメン食べたい0☆楽しみ♪♪,
0.81074953,コメ欄に既に食べた未来人いて草,
0.81071085,買わないわけないなぁそうに決まってる,
0.8106727,めちゃくちゃ美味しそう食べます,
0.81067204,尊敬する人物hikakinレーニンゴルバチョフ,
0.8104139,ヒカキンいつもみてるよあいと0さいより,
0.81009793,味噌ラーメン好きだけど辛いだろうなと思ったら辛くないのほんとにありがたい食べたい,
0.809791,再生数が0万人いって欲しい人↓,
0.8096983,涙出そうになりました,
0.8096957,ラーメン聴きすぎてゲシュタルト崩壊起こしそう0z,
0.8094732,感動しました絶対買います,
0.8093184,夢ビートボクサーじゃないのか,
0.8093174,まじでこの人なにしても好感度上がるな笑笑笑笑,
0.80915904,食いたいけどたけぇよ,
0.8087718,うんoemかまぁたべてみるよ,
0.8083795,見付からないそれほど売れてるのか,
0.8082941,早く食べてみたい,
0.80823416,え発売日誕生日なんだが,
0.80802363,食べてみたい人,
0.80795044,サムネが変わっておる,
0.80775714,人生も時間もお金も一切ムダにしない生き方に惚れてしまいます心底ステキですっ,
0.80766106,もう一つの夢だったかっこよすぎ,
0.80702996,発売日がわいの誕生日なのがワロタ,
0.8069981,食べたすぎる待ちきれない,
0.8069294,ひかちゃんおめでとうございます,
0.8063811,これは幸せだな ͈́ᴗ͈,
0.8063438,普通に習字上手い笑,
0.806324,美味しそうやばあ夜の0時食テロすぎぜったいたべる,
0.8062943,美味しそう発売日楽しみです,
0.80595315,ラーメンは買う休んで,
0.80585355,早く食べたいよー,
0.8057777,めっちゃうまかったよ〜,
0.8057029,これ0円もするってホント,
0.805692,ケースで予約しました来るの楽しみ食べるの楽しみ,
0.805432,絶対うまいね言うまでもない,
0.8049899,うまそうだけどちょっと高そう,
0.8046526,楽しみです早く食べたい,
0.80461824,宇宙じゃないんかーーーいっ笑,
0.8045693,00この0の作り方できなくね,
0.8044694,発売が楽しみすぐ売り切れちゃいそう☻☻,
0.8042982,テレビ番組ぐらい凄い,
0.8042939,休むほどのことかよく解らない,
0.8041087,新潟のニューミサが混むぞー,
0.8036618,美味しそうだねえ食うまでもない,
0.80359226,ここまで言われたら絶対たべてやる,
0.8032936,休んだけど休んでなくて草,
0.8030403,それ休みじゃねぇだろちゃんと休めよ,
0.8027377,これくらいいいやろ笑,
0.8025734,ちょっと高いけど絶対買う,
0.80254745,みそキンぜったい買う,
0.80164534,早く食べたい絶対買うぞーっ,
0.8011946,とりあえず食べまーす,
0.80105454,絶対食べたいお腹すいた› ́ω‹,
0.80095017,まじうまそーはやく食べたいぜ,
0.80073524,ぜったい買う人,
0.80072975,ラーメン三杯いただきやす,
0.8006079,夢に本気になれる聖人youtuberの鑑,
0.80045575,けどなんか美味しそう,
0.7995985,戻って来てくれてありがとう,
0.7994706,うへへ0円広いやしたラーメン0杯いただきやす◎,
0.7993626,絶対買いに行きます,
0.79926664,すぐ売り切れそうおめでとうございます,
0.79875875,00ちっちゃい頃から,
0.79851174,くるりインスパイア系なのかな,
0.7982542,美味しそう食べたい,
0.7982542,美味しそう食べたい,
0.79779005,休んでなくて草休めよ,
0.79767543,セブン店員だから買おー,
0.797597,発売おめでとうございます食べるの楽しみです,
0.7975553,カップ飯めっちゃいいな,
0.7969218,正直に言います失望しました,
0.79672295,hikakinさん私に希望を与えてくれてありがとうございます私も頑張ります,
0.7963398,休む理由になってなくて草,
0.7960973,めっちゃ美味しそう絶対買う,
0.7960856,最初のオープニングをhikakintveveryeekでも許される,
0.7960847,えなんですかこのナレーション笑,
0.79584664,容器だけで0円しそう,
0.7957714,やっぱ好きやわ,
0.7957432,控えめに言っても神,
0.7956903,セブン店員のわい納品まで待ちきれない,
0.7953191,食べてみたいです,
0.7953,コメ欄にくっそ暇人いて草,
0.7950347,アレルギーめちゃ気になる,
0.7941717,サムネめっちゃいい,
0.7941708,麺処くるり行きたくなるなぁラーメンひたすら食べたくなるhikakin頑張って,
0.7941025,目標を達成するために必死に頑張る人って応援したくなるよな,
0.79365015,早く食べた〜い,
0.79363066,あらたなレさキャラの誕生,
0.7935777,美味しそう絶対食べます,
0.79344064,pvのあとの真顔おもろ,
0.7928985,人気過ぎて即売れきれそう絶対買う,
0.7925768,早く00にならないかな,
0.7919955,なんかもうなんかすごいの語彙力,
0.79156286,どんな報告かなどんな報告でも神回だ,
0.7915271,引退悲しいです,
0.79091316,0年かん両立しとるのすごすぎます,
0.79087824,美味そうだなぁそうに決まってる,
0.79020816,みっそきんtvえーぶりでー,
0.7898348,休むどころか働いてて草,
0.7897392,ほんと好き,
0.7896569,これみながら食いたい,
0.7893904,味噌ラーメン食べたい,
0.7892677,なんぼラーメンってゆうねん,
0.789257,招きネコキン可愛い,
0.7891248,視聴者を楽しませるために頑張ってて好き,
0.7889114,うわわ美味しそうすぎる絶対買う,
0.7888833,店やって欲しい ́,
0.7881651,休むということを知らない男,
0.78784573,美味しそう食べたい〜,
0.78751576,0月0日の日セブンイレブン行かねば,
0.7874519,近所にコンビニがコンビニがねぇぇぇぇぇ,
0.78745097,石川の考察外れてて草,
0.78736365,絶対買いにいくー,
0.7873335,000えっ凄っ絶対に買う,
0.78709686,ぼくはごさいですたべたいです,
0.7867838,長年の夢が商材とはこれいかに,
0.7865132,早く食いてぇ,
0.78615,もっと休んでくれ,
0.78585786,ミサの味噌ラーメン,
0.78573114,売ってあったら絶対買う,
0.7852765,え絶対食べますありがとう,
0.78510773,店舗じゃないのかよ,
0.7850679,かうと思った人↓,
0.78485876,勿体ぶらず発表するのすき,
0.78482324,休むとこが動いてて草,
0.7846099,ビックダディって言ったの誰,
0.78452563,ヒカキンの努力って半端ないここまで努力出来る事がすごい事,
0.78419274,おーまいがーー絶対買う,
0.7841393,見つけたら買ってみよう,
0.7839763,なんかもう嬉しい泣ける矢部,
0.78381884,絶対買うから,
0.7837886,夢の味買います,
0.7835242,早く食べたい,
0.7835242,早く食べたい,
0.7835242,早く食べたい,
0.7835242,早く食べたい,
0.7835242,早く食べたい,
0.7835242,早く食べたい,
0.78317934,ナレーションのトーンがほん怖,
0.7829846,プルルルルルルルルルルルが過去一気合い入ってる,
0.78276986,絶対に食べたい,
0.78275824,絶対食べますね,
0.7824288,うどんとペプシとカツカレーとびひん,
0.78213084,絶対食べたいっ,
0.78208363,こんなん買うしか無いやん,
0.7818203,これは神回の予感,
0.7818132,スーパー美味いって,
0.7816716,夢って叶うのね,
0.7814462,食べたくてウズウズ,
0.78138715,美味しそうですね,
0.7813837,腹えぐすぎやろ,
0.7808701,マジでうまそう食べてーーーーー,
0.78027666,普通に買うわ,
0.7800088,食べたいです,
0.7800088,食べたいです,
0.7798943,夢を諦めないこそ人生,
0.77975357,復活おめでとうございます最高,
0.7796669,絶対に買います,
0.7795997,内容しょうもないな笑,
0.77955574,平成時代のヒカキンうんーーーtodayshikakinpointトゥルルルルルルルルルルマイナス0万点ー,
0.77935195,みそかみそきらいなんよ,
0.7789067,ぜったいかいます,
0.7787004,休んでなくて草,
0.77855885,視聴者を弄ぶな,
0.7781287,いよいよ明日かホント楽しみ,
0.77805007,戻ってきた,
0.7770564,うわ釣られたわ,
0.7769203,視聴後いや休んで無いやん,
0.7766036,習字普通に上手い,
0.7758582,おいフレンチ見てるか,
0.7758182,美味そうー絶対買います,
0.77551,普通に食おう,
0.77539164,ちょっとうまそうなの草,
0.7753722,0月0日めっちゃ楽しみ,
0.7751395,たべたーい笑,
0.77495515,さきないとさんコメントきましたありがとうございますきました,
0.7745969,感動しました,
0.7745969,感動しました,
0.7745969,感動しました,
0.7743766,買うの恥ずい,
0.7741056,これからも夢を叶えて夢を俺たちに見せてくれ,
0.7740783,誕生日だ絶対買う,
0.7740517,しおきんお願いします,
0.77294415,醤油キンも欲しい,
0.77286357,はやく食べたいわ〜о ́о,
0.7727971,これって期間限定,
0.7724106,00秒のヒカキン,
0.7722846,ラーメン美味しそう,
0.772077,おめでとうございます,
0.772077,おめでとうございます,
0.772077,おめでとうございます,
0.772077,おめでとうございます,
0.7719821,これは絶対買う,
0.7719676,一十二度見ても,
0.7717548,いつまで活動休止するの,
0.7717136,ええやん ̇ ̇買うわ美味そうやん,
0.7716755,マジでうまそう,
0.7710193,すぐ買いに行く,
0.7709705,ラーメンゲシュタルト崩壊したわ,
0.77044845,早く売ってください,
0.7701665,サムネ変わってる,
0.770131,地元に店舗つくりな,
0.769599,発売日に絶対買う,
0.76936924,可愛い赤ちゃん姿,
0.76913905,前回より明らかに彩度上がってる,
0.76892424,サムネ変えたか笑,
0.7687485,絶対食べよ,
0.76854485,早く食べたい〜,
0.7680369,00fnaf死亡確定シーン,
0.7676923,マスオtvありますか〜,
0.7670114,今日はこれがいいや,
0.766923,気づいたら0kg,
0.76670325,めちゃ美味しそう,
0.766389,めちゃくちゃおいしいそう,
0.7656559,大好きです,
0.76535076,ラーメン食べたい,
0.76535076,ラーメン食べたい,
0.76506966,ありがとうございます,
0.7649575,絶対買ってやる〜,
0.7646175,セブンにしかないのか,
0.7642079,ラーメン0円か買う穴確定演出,
0.7639836,買うしかないだろこんなの,
0.7639206,ラーメンがゲシュタルト崩壊した,
0.763772,絶対食べなきゃ,
0.76350373,手前味噌系ユーチューバー,
0.7615979,絶対買うのだ〜,
0.7613714,蒙古タンメン買おっと,
0.76133895,夢かなえる凄い,
0.7612646,休んでないやん笑,
0.7612033,絶対たべます,
0.76114357,ラーメンいいな,
0.7609384,今度食べに行く,
0.7605793,買わない訳が無い,
0.7599758,すごすぎて草,
0.7594956,誰が買うか,
0.7592374,絶対かぃますoooどっちとも,
0.75919235,ほんとおもろいな,
0.7589888,何だ神か,
0.7585588,好きです,
0.7583959,結構期待はずれ,
0.75815,絶対食べますψч☆,
0.75813395,素敵です,
0.7578318,宇宙いかんかったなぁ,
0.7572997,絶対食べます,
0.7572997,絶対食べます,
0.75711954,0人で成り上がってきたヒカキン素敵,
0.7568959,これは食いたい,
0.75671935,ラ王買います,
0.7551492,絶対たべる,
0.7551492,絶対たべる,
0.7551343,絶対買う人↓,
0.7551343,絶対買う人↓,
0.7550888,発売楽しみにしてます,
0.7549742,◆プレゼント企画ツイートはこちら↓,
0.7547229,楽しみ食べます,
0.75464576,飯テロだ,
0.75456756,また小銭稼ぐの,
0.75423104,結局金儲け,
0.75400823,いや報告こんなことかよ,
0.75380015,絶対手に入れる,
0.75352293,絶対買います,
0.75352293,絶対買います,
0.75352293,絶対買います,
0.75352293,絶対買います,
0.75352293,絶対買います,
0.75352293,絶対買います,
0.75352293,絶対買います,
0.75352293,絶対買います,
0.75352293,絶対買います,
0.75352293,絶対買います,
0.75352293,絶対買います,
0.753478,おめでとう,
0.753478,おめでとう,
0.753478,おめでとう,
0.753215,0杯0円か,
0.7523877,シンプルにバカ美味そう,
0.7520402,hikakinさん頑張ったな,
0.7517363,マジで楽しみ,
0.7510858,わー食べたいー,
0.75098836,サムネ変わった,
0.7506195,休んでなく草,
0.75048983,何時発売なの,
0.75047517,ラーメンゲシュタルト崩壊した,
0.75044394,youareamazingcan’taittotryyourramenintheus,
0.7489663,急上昇0位ダァ,
0.74894905,絶対買うぞー,
0.74834514,よかったですね,
0.74803764,スゴすぎる,
0.74739647,美味しそーヽ ́ノ,
0.7473772,ぜったい並ぶ,
0.7468542,簡潔にはなさんかい,
0.74666953,ぜったいたべる,
0.7464548,絶対買うは,
0.7457252,はやくたべたぁーい,
0.74570286,食べたい,
0.74570286,食べたい,
0.74570286,食べたい,
0.74570286,食べたい,
0.74570286,食べたい,
0.74570286,食べたい,
0.74570286,食べたい,
0.7453977,急上昇0位おめ,
0.74526894,普通に美味しそう,
0.7448584,普通に美味そう,
0.74460036,ヒカキンあんたやっぱすげぇよ,
0.744054,とんこつきんしょうゆきんしおきんはよ,
0.7437028,まじでどうでもいい,
0.74346566,食べなきゃ,
0.7433318,頑張ってください,
0.74332285,はやく買いにいこ,
0.74265116,めっちゃ食べたい食べたい食べたい食べたい食べたい,
0.7425107,くっそ美味そう,
0.74143,心の中という感じ,
0.7405878,うわ〜おいしそ〜,
0.7405352,すき,
0.7403498,抽選当たって欲しい,
0.73984784,普通においしそうたのしみ,
0.7387351,絶対に買う,
0.73866063,すげーよ,
0.738375,やばい涙出そう,
0.7380425,高すぎやな,
0.73761487,00ここ好き,
0.737299,すげえよ,
0.7372632,発売待ち遠しい,
0.73681194,買いに行きます,
0.73681194,買いに行きます,
0.73679024,ギャン売れそう,
0.7359945,滅茶苦茶おいしそう,
0.73597157,たべたーーーーい,
0.735639,あさってやん,
0.73504394,本当に努力の塊でしかないhikakinさんが頂点で本当によかったぁぁぁぁぁぁぁぁぁぁぁぁぁ,
0.73503995,おめでとうo゚▽゚o,
0.7320694,頑張れよ,
0.73205656,略してヒカプレ,
0.7316693,おー買います,
0.731547,ラーメン最高,
0.731097,ぜったいうまい,
0.72998554,これは食べる,
0.7297662,ヒカキンお前すげぇよ,
0.72865045,00いいねぇー,
0.7284057,えーすご自作やば,
0.7280723,面白い,
0.7275705,はやくたべたい,
0.7271407,買いますおいしそう,
0.7268956,絶対買うぞ,
0.7263356,確実に神回,
0.7262199,心から応援,
0.7256615,美味そうやな,
0.72497284,普通に高い,
0.7248596,おー★,
0.72430867,値段はいくら,
0.72402143,セイキンヒヤシチュウカ,
0.7230637,努力の結晶,
0.72289574,楽しみです,
0.72260904,0円に値下げしろ,
0.72214526,買いたい,
0.7219854,いいですね,
0.7219516,絶対明日食べる,
0.72147244,おおすげえええええもちぃろんかいます,
0.7196579,よかったね,
0.7195678,美味しそー,
0.7192214,いらねぇー,
0.7187867,すげぇ,
0.71834844,美味しそう,
0.71834844,美味しそう,
0.71834844,美味しそう,
0.71834844,美味しそう,
0.7181114,うん神だね,
0.71747875,食べるの楽しみ〜,
0.7171746,食べたーい,
0.7171746,食べたーい,
0.717144,まじで聖人,
0.7153943,笑,
0.71485215,食べたいー,
0.7142728,おいしそうすぎる,
0.7137906,急上昇0位は草,
0.7124285,絶対買う,
0.7124285,絶対買う,
0.7124285,絶対買う,
0.7124285,絶対買う,
0.7124285,絶対買う,
0.7124285,絶対買う,
0.7124285,絶対買う,
0.7124285,絶対買う,
0.7124285,絶対買う,
0.7124285,絶対買う,
0.71207386,00パパパパパパンッパパンッ,
0.71141577,私性餅性,
0.71056753,うまそー,
0.71031964,絶対食べる,
0.71031964,絶対食べる,
0.71031964,絶対食べる,
0.7102938,優しい値段やうれしい,
0.70838106,実質休んでない,
0.70768845,税金対策,
0.70751315,お疲れ様,
0.7073026,幸福招キン,
0.70622635,ぼったくり,
0.70617443,な,
0.7060641,しおきんきそう,
0.70190465,すするやん,
0.7010573,美味そう,
0.7010573,美味そう,
0.7010573,美味そう,
0.70014393,どこにある買う,
0.69882065,さんびゃくえんたかすぎだろ,
0.6982576,セブンプレミアムかよ,
0.6966765,ミソキソ,
0.69066554,感どう,
0.6901456,カッコいい,
0.69008917,両方買います,
0.68969244,んあれどこ,
0.68954885,super店員,
0.68625635,ラーメンか,
0.6853026,安いなー,
0.68432254,00自分用,
0.6830776,蒙古タンメン買うわ,
0.68305254,安すぎ,
0.6820364,この調子でしょゆきんとしおきんととんこつきんもだしてくれ,
0.6818588,うまそ,
0.6811109,自分用00,
0.6811109,自分用00,
0.68094,まずそ,
0.6793572,しょーもな,
0.6793572,しょーもな,
0.6767599,神さま,
0.67418534,けんからか,
0.67031264,なんやねん,
0.6698557,買うね,
0.66958624,食べるね,
0.6688158,買います,
0.6688158,買います,
0.6688158,買います,
0.6686096,えろーん,
0.6658647,ください,
0.66370803,うまそう,
0.66370803,うまそう,
0.66370803,うまそう,
0.6632551,急上昇,
0.66247517,お疲れ様でした,
0.66135687,お疲れ様ですまた会いたいですthejapanesegirlgroupilldebutonmay0rdthenameofthegroupismoonchildcomelistentothesongpeopleallovertheorldpleasesupportusbybecomingafanbeitchingandcuteitscoolagainsoidontgettiredofitletscomeandsingintheorld,
0.6599078,あ,
0.6599078,あ,
0.65799034,禊ん,
0.6561698,00ん,
0.6527796,00当たり前,
0.65095663,かいたい,
0.6495211,いただきやす◎,
0.6493108,は,
0.6482545,いらん,
0.6475354,おいしそう,
0.6471349,うまちょ,
0.6441549,小池百合子,
0.62942064,なんえん,
0.6285328,最高,
0.624115,明日やー,
0.6225605,मुझेनहींपताआपक्याकहरहेहोपरआपजापानकेसबसेबड़ेyoutubecreaterहोबधाईहोआपको।नमस्तेजापानnamastejapan,
0.6203717,神,
0.6133851,たべたいたべたいたべたいたべたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい食べたい,
0.60584426,復活,
0.56668913,hikakin同接0万人どりゃああああああああああああああああああああああああ,
0.4881955,美味しそう食いてぇーーーーーーーーーーーーーーーーーーーーー,
0.46353382,안녕하세요히카킨님은천재유튜버입니다절대구입입니다앞으로도응원하고있습니다저는일본사람이에요,
